sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
802,4,fails,21.800135,4.353071,6.651287,7.671157,93.256905
802,5,"him,",10.685853,2.798724,3.7951326,3.8472953,60.082928
802,6,and,6.300624,1.9045866,2.0738757,2.0812273,44.861595
802,7,it,3.2299368,1.0915445,1.0164418,1.056994,23.912851
802,8,works,17.339243,4.253291,6.1471186,6.0428786,90.243645
802,9,superbly,23.21339,5.4220514,12.138493,9.092595,99.68762
802,10,here.<EOS>,19.003996,4.221166,20.106186,7.6509237,78.52974
803,0,He,1.8584371,0.7477486,0.38808194,0.88552815,13.261365
803,1,was,11.062427,3.0617986,3.3667228,4.329177,61.46509
803,2,born,14.1825,3.4048216,4.1331778,5.1101484,70.703674
803,3,in,6.3075786,1.9968832,2.4088123,2.5136619,40.381
803,4,"Overisel,",32.5483,5.397206,13.119509,13.277773,95.526024
803,5,Michigan.<EOS>,20.440712,5.271629,20.035276,8.934219,90.49818
804,0,Despite,16.163536,3.5625532,3.8356438,6.098707,74.24446
804,1,the,8.547244,2.110049,2.8766944,2.972798,47.21655
804,2,holes,20.012413,4.2091203,6.0402007,7.0720162,87.98089
804,3,in,5.7998295,1.7262053,3.0173268,1.8578031,38.28398
804,4,the,9.986733,2.5546832,2.9851637,3.2759593,57.735294
804,5,story,12.048265,2.9882007,3.960709,3.639759,70.16237
804,6,and,6.7744927,2.0406327,2.2816298,1.9575685,48.65126
804,7,the,5.1303935,1.4361916,1.4828205,1.623616,34.28541
804,8,somewhat,21.960041,4.3825083,5.513691,7.382777,93.73083
804,9,predictable,19.426641,4.7232585,6.6174183,6.366437,98.929054
804,10,"plot,",7.678824,2.42764,2.725614,2.2573314,56.215023
804,11,moments,20.7631,4.714223,7.090749,6.9023657,99.590675
804,12,of,4.5805182,1.4039518,1.7447364,1.2115297,32.454247
804,13,the,6.713789,1.8814394,1.6594985,2.009823,44.685146
804,14,movie,13.265294,3.1328926,4.2736454,3.9166443,74.99614
804,15,caused,19.954075,4.5885234,6.7331433,6.8088107,95.10967
804,16,me,5.3534856,1.6149411,1.4921011,1.318325,42.70018
804,17,to,4.5505633,1.3834424,1.9746671,1.5464597,30.120602
804,18,jump,10.453603,3.1456606,4.6092167,3.4244213,69.875465
804,19,in,5.9798675,1.9406496,3.4486828,2.1062334,42.80994
804,20,my,8.631191,3.2798316,8.860668,3.24395,66.53577
804,21,chair...<EOS>,11.562184,3.3139074,6.9055686,4.3039646,62.941265
805,0,On,0.743812,0.4157305,0.42832047,0.21851261,7.496807
805,1,January,19.893877,3.7269526,5.2633424,7.1220984,77.85456
805,2,"28,",9.653142,2.8315287,3.2423978,3.7023494,56.44194
805,3,2005,23.032581,4.4289937,7.1874847,9.319686,82.359634
805,4,it,4.4880524,1.3486379,1.8721108,1.4425063,31.374567
805,5,was,13.555868,3.0417035,4.4424286,4.5265574,68.26643
805,6,revealed,17.320177,3.7443016,5.5064087,5.515156,85.61991
805,7,that,8.737467,2.4471922,2.711339,2.5687454,61.69319
805,8,he,6.429703,1.5589186,1.3960649,2.1330266,37.34319
805,9,accepted,21.120281,4.5451775,6.4389486,7.0238357,97.96357
805,10,money,13.320639,3.2732024,4.2443757,3.9972904,76.523384
805,11,from,12.312224,3.2336955,4.020619,3.8286788,74.640045
805,12,the,5.7286754,1.3831047,1.7168232,1.5394505,37.09792
805,13,George,14.730113,3.6543546,4.9057655,4.4909186,86.59085
805,14,W.,6.0575914,1.5383675,1.5099148,1.845623,35.088394
805,15,Bush,10.618781,2.9723644,3.1893525,3.1591175,68.36999
805,16,administration,24.617336,4.389417,7.775575,8.069117,96.70696
805,17,to,2.862597,0.78707457,0.8408701,0.9360252,18.917109
805,18,promote,19.655603,4.4347835,5.861189,6.753413,92.30525
805,19,their,12.553996,3.2492824,5.1596212,4.2965517,68.51234
805,20,marriage,19.82592,4.2314553,7.508639,6.952257,87.58487
805,21,initiative,18.462502,4.5960226,8.77575,6.9263506,90.59961
805,22,"program,",12.515796,3.3416488,5.266979,4.2683,69.22906
805,23,which,10.406056,3.0209322,3.4722726,3.4312518,69.612724
805,24,he,6.779054,1.683795,1.8781443,2.165448,42.15415
805,25,did,9.266124,2.6027057,2.7545311,2.811667,62.465237
805,26,not,6.4851604,2.049351,1.4274237,2.0551836,46.385826
805,27,disclose,15.219259,3.6792312,5.071939,4.8912435,83.08583
805,28,to,4.424716,1.0423852,3.3150783,1.4699163,24.04526
805,29,his,5.5997386,1.8953342,3.044435,1.8793712,42.746384
805,30,readers.<EOS>,14.975531,4.21149,18.998442,5.422839,82.88923
806,0,...,0.0,0.0,0.0,0.0,0.0
806,1,would,16.387403,3.7325654,4.901763,6.5366974,70.64001
806,2,be,12.547735,3.107205,3.8408027,4.609606,66.52674
806,3,a,7.475372,2.2882738,2.8154156,2.7713757,46.395023
806,4,total,28.442154,4.4825616,6.054972,9.720055,97.602844
806,5,loss,15.259114,3.4477823,4.544149,5.2449007,73.74952
806,6,if,8.553729,2.5411696,3.6765745,3.2231576,51.729763
806,7,not,13.581034,3.3816683,5.8503246,5.1134033,66.47434
806,8,for,12.123467,2.8968482,4.9035435,4.513077,59.642292
806,9,two,13.274021,3.3883412,5.2673564,5.098422,65.284546
806,10,supporting,24.939056,4.866479,8.490383,8.971589,97.35974
806,11,performances,21.934515,4.702959,7.6049757,7.1235447,100.160645
806,12,taking,14.95568,3.5797338,5.688732,5.216861,76.7935
806,13,place,13.686825,3.546112,3.9093237,4.0657763,81.84781
806,14,at,3.9484386,1.5570192,2.0619109,1.267673,32.238525
806,15,the,7.727224,2.0429404,5.4720664,2.542477,45.586628
806,16,movie's,23.360268,4.8872223,13.657237,8.363274,97.21363
806,17,edges.<EOS>,13.1272,3.6380944,14.798262,5.110963,68.3286
807,0,"Slow,",14.226276,3.6246717,3.9811797,6.075326,65.531395
807,1,silly,22.456184,4.7266316,6.723136,8.493167,92.27751
807,2,and,8.814643,2.6399715,3.584602,3.2745202,55.38085
807,3,unintentionally,32.28023,5.2299166,11.76128,12.06244,101.43842
807,4,hilarious.<EOS>,18.634594,5.286493,17.65716,8.165652,88.155556
808,0,His,2.03104,0.83655924,0.29415068,0.73651,18.180668
808,1,cousin,22.925034,4.1725335,5.272504,8.0412,91.15924
808,2,is,8.253871,2.5398035,3.443839,3.1278632,49.103592
808,3,actor,19.15053,3.9108834,5.7969356,7.185812,82.01216
808,4,George,22.177399,4.492582,10.3587055,8.523107,88.65497
808,5,Clooney.<EOS>,26.525616,5.426194,25.120693,11.562913,91.11326
809,0,He,2.7267456,0.82189834,0.7046152,1.1367704,17.163883
809,1,later,17.304,3.5691447,5.0637813,6.703833,73.925896
809,2,became,18.663986,3.743632,5.840983,6.6433616,80.62107
809,3,president,18.3375,4.0135136,5.3731833,6.0864263,90.74622
809,4,of,3.23641,0.96729904,1.0255642,1.0331205,23.453835
809,5,the,4.713612,1.2294269,1.1190294,1.5905449,31.547638
809,6,United,16.808249,3.343056,4.948574,5.768161,74.44666
809,7,Secularists,34.395054,5.4918656,14.364465,13.329106,101.625595
809,8,of,1.958032,0.67569494,1.6001387,0.5985809,15.227298
809,9,America.<EOS>,15.874238,3.9736936,21.031902,6.12262,77.10827
810,0,"Baldwin,",19.913681,3.7118673,4.1379833,7.4620166,79.82114
810,1,a,7.2284007,2.0363343,2.4907975,2.6614618,42.346626
810,2,liberal,28.608358,4.4926496,8.480579,10.256313,93.410774
810,3,"Democrat,",23.01647,4.8352904,9.724193,8.089508,98.39032
810,4,has,7.235283,2.0102499,2.6963944,2.3961563,45.58791
810,5,always,15.204976,3.7454095,4.533459,4.7592525,86.70385
810,6,had,11.513942,2.9868035,3.677236,3.4841435,69.58453
810,7,an,6.322308,1.6680853,2.200792,1.992336,40.736656
810,8,active,17.383896,4.0317616,5.569029,6.102045,83.77921
810,9,interest,16.894733,3.86096,5.433635,5.5519214,85.498
810,10,in,2.8069172,1.0451076,1.0664455,0.8347426,24.29045
810,11,politics,16.856216,4.264376,6.4547625,5.6214304,92.61136
810,12,and,5.638089,1.7045865,2.5729554,1.725363,40.450516
810,13,is,5.350955,1.7532648,1.9443161,1.7029383,37.97599
810,14,frequently,19.500671,4.013476,4.564722,6.464543,88.85272
810,15,rumored,19.770111,4.336499,6.4582605,6.7338557,90.194336
810,16,to,2.4573708,0.74176794,0.63523054,0.7147923,19.485006
810,17,be,6.2555766,1.9484141,2.248659,1.9410412,44.881107
810,18,a,4.70417,1.4740765,1.9537102,1.4034729,33.43838
810,19,candidate,18.751923,4.2252746,7.52489,6.2201605,88.07115
810,20,for,6.504676,1.602816,3.7849448,2.0687134,38.02022
810,21,public,15.372429,4.3342605,11.694889,5.5808716,85.95085
810,22,office.<EOS>,10.383131,3.4051404,15.040189,3.7436583,69.07702
811,0,A,0.0,0.0,0.0,0.0,0.0
811,1,portrait,26.053686,4.9923086,9.549859,9.783273,98.820244
811,2,of,6.6904078,1.7675862,2.0868177,2.6028793,34.217396
811,3,an,14.12504,4.5381556,11.404231,6.399357,80.0359
811,4,artist.<EOS>,17.61573,4.0436597,17.476814,7.9735985,68.518906
812,0,He,0.67593104,0.3482667,0.1950062,0.24998394,7.0199575
812,1,received,18.710478,3.7292013,5.3958144,6.296817,80.97239
812,2,his,4.4990544,1.468645,1.66677,1.3020488,35.62246
812,3,bachelor's,22.069271,4.5782423,6.166319,7.6286054,96.179184
812,4,degree,16.353128,3.9410288,4.628065,5.280686,87.80332
812,5,in,3.644736,1.0629985,1.1727593,1.0492916,26.485119
812,6,1965,24.550419,5.5432754,8.710424,10.754392,93.656876
812,7,and,6.140442,1.515351,1.3260227,2.0826004,35.439816
812,8,master's,21.013227,4.6201305,5.980608,7.048248,98.669975
812,9,degree,15.0387945,3.6471267,4.1882143,4.686767,82.66157
812,10,in,4.663196,1.3616712,1.5674964,1.381032,32.232735
812,11,political,23.295055,4.9443083,11.673099,8.873653,93.82102
812,12,science,14.951904,3.5634346,5.725156,5.3710256,71.43248
812,13,in,5.144326,1.3330466,2.1125176,1.742125,29.229486
812,14,1966,25.430286,5.700936,10.688594,11.426158,92.605865
812,15,both,11.014966,3.556562,6.054626,3.930636,67.69188
812,16,from,11.389851,2.2872238,4.460505,4.1870594,49.01257
812,17,the,6.4768596,1.7711889,2.6325989,2.1036363,39.696884
812,18,University,19.48528,3.5967145,7.6193786,6.2147217,83.372925
812,19,of,3.3039627,0.83252424,2.4678915,1.0418583,20.772528
812,20,Wyoming.<EOS>,21.669104,5.098917,26.70569,8.5710125,93.687675
813,0,One,5.6557136,1.7312882,1.3077408,1.8760643,38.421776
813,1,of,7.3927093,2.3645782,2.5601585,2.5674934,52.244946
813,2,his,10.360091,2.3471236,3.332905,3.9769309,47.205475
813,3,first,13.895817,3.4111862,4.7423906,4.8291492,74.736694
813,4,known,18.40736,3.9872065,5.029026,6.0651884,87.97673
813,5,ancestors,21.882698,4.372536,6.053182,7.4157343,94.9881
813,6,was,8.743021,2.300158,2.299775,2.8240774,53.774178
813,7,Ralph,21.221416,4.757396,5.709961,7.6797366,96.550644
813,8,de,10.734833,2.1002092,1.9640363,3.911031,44.708347
813,9,"Chesney,",29.186337,5.110436,10.3931,10.822974,98.73026
813,10,Sire,16.101902,4.3126893,6.264552,6.027265,85.93743
813,11,of,6.9781075,1.906054,2.6205704,2.1670763,44.836422
813,12,Quesnay,28.697254,5.43098,10.269614,11.27499,97.23687
813,13,who,8.964838,2.1148238,2.866562,2.9574442,48.488174
813,14,fought,14.532987,3.5555952,4.1103864,4.564972,82.473755
813,15,on,4.918455,1.5941344,1.6809669,1.6671021,33.839836
813,16,the,7.9522495,1.9923403,2.059612,2.478467,47.138474
813,17,side,13.828464,3.4396336,5.396003,4.44953,76.1517
813,18,of,4.073568,1.0935476,1.0079656,1.2321244,27.292679
813,19,William,16.37321,3.7313366,5.487312,5.439206,81.33869
813,20,the,8.094337,1.8369164,2.047091,2.5223186,43.43227
813,21,Conqueror,23.042402,4.282943,8.232804,7.7538056,91.688126
813,22,in,3.211673,1.0193222,1.080888,1.125524,22.579119
813,23,the,9.997362,2.3301394,2.8058312,3.2060063,54.299664
813,24,Battle,16.43872,3.3491855,4.8690834,5.391979,74.3833
813,25,of,6.073277,1.6502388,1.5864949,1.7532134,40.223236
813,26,Hastings,22.121056,4.44671,7.5876827,7.4729233,93.674255
813,27,in,5.511126,1.4987669,3.8160279,1.9348955,30.93929
813,28,1066.<EOS>,29.59488,5.699846,37.822315,13.736684,90.55907
814,0,While,9.448752,2.524362,2.7334783,3.4292107,53.709618
814,1,Franklin,22.761492,4.096376,5.787489,8.104964,90.176346
814,2,was,9.878526,2.7472024,3.4443817,3.5423243,59.17533
814,3,finding,17.6984,4.0434628,5.735941,6.384117,87.29411
814,4,himself,18.196035,4.2532687,6.009816,6.3012314,92.58872
814,5,in,4.99981,1.4182647,1.8977289,1.6624418,32.422894
814,6,"London,",17.22889,3.9243755,5.0432324,5.8108726,85.49336
814,7,Deborah,22.846807,4.565268,6.2877936,8.146712,94.02718
814,8,married,18.807566,3.7895942,6.2518625,6.284135,83.56847
814,9,a,2.335975,0.7920129,0.9874885,0.8740828,18.610493
814,10,man,10.781869,2.560354,3.0128798,3.328213,58.51899
814,11,named,15.827863,3.7593236,10.782244,5.217418,79.47547
814,12,John,18.881207,4.399574,11.731529,7.277878,84.29032
814,13,Rodgers.<EOS>,23.935095,4.500624,26.373287,9.594762,86.286804
815,0,Since,10.0666485,2.6592546,2.8967123,3.6504152,52.067245
815,1,Lee,14.624314,3.659897,3.5828857,5.2336097,77.47198
815,2,is,7.939899,2.1036801,2.3112473,2.7214205,44.55319
815,3,a,8.649372,2.5192373,3.6050334,2.9721458,51.750584
815,4,"sentimentalist,",36.739006,5.0684347,14.320749,13.735348,99.35391
815,5,the,7.080643,1.8745198,2.2686307,2.3181794,44.411354
815,6,film,13.651591,3.0920198,4.3718553,4.4296837,71.76773
815,7,is,4.4886765,1.3738678,1.3475559,1.5284549,29.288353
815,8,more,16.493584,4.1025815,4.9034142,5.3079205,90.96173
815,9,worshipful,28.605955,4.960425,10.142316,9.914497,100.947876
815,10,than,11.001668,2.6242619,5.0023446,3.6069613,55.15855
815,11,your,16.152313,4.189017,7.616889,5.625009,86.12325
815,12,random,21.250652,4.3440814,9.479522,7.33039,90.55593
815,13,E!<EOS>,9.642989,3.6734514,11.587193,4.0571465,64.72702
816,0,The,2.4886653,0.7242405,0.5438496,0.8098543,16.919523
816,1,movies,24.971573,4.054005,6.275502,8.719701,90.08508
816,2,Jailhouse,31.060835,4.985834,8.89782,11.2373905,100.77994
816,3,Rock,17.170315,3.757674,5.9656487,6.0534453,81.30733
816,4,"(1957),",20.96257,4.0250583,7.81013,7.894155,79.14077
816,5,King,15.214519,3.588545,5.5402007,5.4421725,77.021095
816,6,Creole,22.108685,4.8942184,9.035286,8.409539,92.43312
816,7,"(1958),",20.129248,4.0885167,9.480283,7.6807785,78.5427
816,8,and,7.227512,1.8564805,2.468666,2.1499333,46.52645
816,9,Flaming,20.016703,4.6973042,6.827333,7.2712326,93.677986
816,10,Star,16.506603,4.2241797,8.660505,5.7132726,87.3161
816,11,-1960,16.76118,4.47075,8.864235,7.00209,80.14439
816,12,are,6.196527,1.9114745,1.1657562,1.9619741,42.54555
816,13,widely,18.298735,3.6918232,5.57118,5.944909,83.72266
816,14,regarded,22.146503,4.652611,6.93874,7.073955,100.01795
816,15,as,5.4874473,1.7542765,1.4449649,1.7537942,39.077568
816,16,his,9.196827,2.3644564,2.0476148,3.074355,53.778152
816,17,best,14.742935,3.4194407,6.8339653,4.8533034,78.70544
816,18,among,17.463243,3.829734,12.880958,5.962891,81.304405
816,19,film,12.592757,3.832805,13.419285,4.917403,74.924385
816,20,critics.<EOS>,12.8569975,3.8389032,18.031858,5.1568847,71.329185
817,0,With,7.4874415,1.9877472,1.8897064,2.9106028,37.93847
817,1,his,13.240077,2.9156659,4.0401735,4.6418066,63.939823
817,2,interest,24.331404,4.1537824,6.483446,8.470972,90.26555
817,3,in,5.4947467,1.5314246,2.2040713,1.7707586,35.31304
817,4,race,18.366838,4.285744,6.418107,6.5345206,89.112144
817,5,"cars,",17.432102,3.8749022,6.1810493,5.85773,85.71655
817,6,he,5.794134,1.5537639,1.7317883,1.9501191,36.810764
817,7,formed,20.301668,4.0439534,5.574562,7.014862,84.886505
817,8,a,6.299941,1.8597187,2.4434078,2.1963952,39.010593
817,9,second,18.58031,3.978597,5.526897,6.1527057,84.256195
817,10,"company,",17.93032,3.7536952,6.0995917,5.7243977,85.14046
817,11,the,7.9140487,2.1167886,2.9425156,2.3718123,49.70016
817,12,Henry,23.21519,4.224632,8.367214,7.963027,90.101166
817,13,Ford,20.345669,3.9616694,16.613129,7.4241915,82.375916
817,14,Company.<EOS>,18.527815,3.8570185,22.716352,7.0417104,77.78117
818,0,Exactly,12.523007,3.148783,3.796582,4.955039,61.546253
818,1,what,17.789011,3.6105876,4.285745,6.1386843,80.00522
818,2,you'd,18.062593,4.2653856,5.1709995,6.1442842,94.059105
818,3,expect,18.12219,3.4061935,5.28535,6.4499216,73.27911
818,4,from,12.056571,2.529908,3.1739147,4.192831,56.816715
818,5,a,5.9427514,1.6261531,1.4106761,2.1889703,35.282364
818,6,guy,13.783687,3.3877118,4.375039,4.6231093,73.9393
818,7,named,17.076324,4.0721135,11.795934,6.1757236,82.62883
818,8,Kaos.<EOS>,25.96101,5.77203,24.494339,11.779235,92.3033
819,0,John,5.9707294,1.4740834,1.8372581,2.3308678,30.03391
819,1,Fitzgerald,19.254631,3.847654,6.0643373,6.982281,81.79701
819,2,Kennedy,10.1614685,2.7372046,2.7446396,2.8752325,71.47628
819,3,(May,4.594279,1.5900466,1.603709,1.3908366,34.85524
819,4,"29,",6.0070868,1.4866731,1.5526202,2.140828,31.556879
819,5,1917,7.903133,1.8448458,2.6042328,2.970308,35.021896
819,6,-,0.0,0.0,0.0,0.0,0.0
819,7,November,12.5219755,3.0849586,3.9615874,4.1368265,70.05942
819,8,"22,",4.5100784,1.3719153,1.4341857,1.5643079,31.438599
819,9,"1963),",8.381572,2.3282738,5.077311,3.0274267,44.908646
819,10,often,15.27125,3.2870314,5.7623096,5.3051767,72.283646
819,11,referred,17.223948,3.664599,5.6807923,5.675665,84.48596
819,12,to,4.160525,1.3173923,0.45465276,1.0788277,33.24454
819,13,as,5.594245,1.567239,1.2571107,1.8113256,38.276592
819,14,Jack,12.34447,3.419785,4.8090305,4.766418,69.653366
819,15,Kennedy,12.459238,3.2168846,3.6808236,3.9794967,74.16813
819,16,or,5.985307,1.4473089,2.204953,2.1642773,32.17407
819,17,"JFK,",12.069859,3.2330902,4.1921344,3.9939098,70.63556
819,18,was,2.7240884,0.94624126,0.40459266,0.85415685,22.009386
819,19,the,6.3133388,2.0150957,2.4156144,2.0610936,46.62279
819,20,35th,13.091803,4.047966,5.4326906,5.162153,78.078316
819,21,President,14.656746,3.5408628,7.699869,4.7463217,78.456154
819,22,of,4.247664,1.2475617,3.0152266,1.4143552,29.595015
819,23,the,3.7540786,1.1576695,1.3195852,1.3175423,28.29901
819,24,United,8.919013,2.793373,8.44854,2.976757,57.56656
819,25,States.<EOS>,6.1829634,2.3892171,8.761483,2.2157528,46.13173
820,0,Gail,12.087604,2.5691898,2.8631876,4.9344945,52.947174
820,1,Davis,38.948345,4.091172,7.7473097,14.61917,87.41381
820,2,(born,16.299688,2.681716,4.1610303,5.529031,64.02231
820,3,October,17.489727,3.3292525,4.6254716,5.754179,72.71489
820,4,"5,",9.99333,2.405939,2.5987198,3.4650788,53.091496
820,5,1925;,23.567812,3.9952784,6.194965,9.620217,75.24269
820,6,died,13.349063,2.9735875,3.344977,4.4729905,71.31318
820,7,March,11.399103,2.711411,3.2620854,3.365936,65.35016
820,8,"15,",8.312518,2.2664309,3.0713565,2.6554146,55.37071
820,9,1997),18.354118,4.3528724,8.974491,6.8319855,82.80527
820,10,was,14.51794,3.1432507,9.450488,4.816071,69.89761
820,11,an,7.8773947,1.9217374,3.6418319,2.5256732,46.53448
820,12,American,22.59659,4.211075,15.196671,7.5541887,92.99198
820,13,actress.<EOS>,19.590443,3.8842254,30.026756,7.3524175,79.41301
821,0,At,2.0494354,0.8220809,0.4148745,0.74107605,14.548324
821,1,the,10.399227,2.6151836,2.5053177,3.474169,61.01447
821,2,age,11.077033,2.6740496,2.8830762,3.40816,65.41708
821,3,of,6.938475,2.156342,2.858498,2.202621,49.55039
821,4,"21,",11.889352,3.1918216,3.7899861,4.377863,66.544075
821,5,she,7.7635875,2.0326836,2.062402,2.7139692,44.87846
821,6,married,16.526186,3.3976474,4.4287515,5.479944,76.65068
821,7,William,15.865798,4.0306544,7.834474,5.874983,76.70419
821,8,Hutchinson.<EOS>,28.56941,5.066937,23.296806,11.698676,88.58355
822,0,If,0.79232246,0.5060894,0.0,0.33563763,6.765745
822,1,you,15.094773,2.9002874,2.7927127,5.5617585,60.887016
822,2,enjoy,20.227362,3.5946574,4.0025425,7.0361133,81.19577
822,3,being,17.937923,3.274456,4.9227495,6.2427425,72.087555
822,4,rewarded,20.793556,4.3686404,6.073962,6.931245,94.7837
822,5,by,5.985236,1.3785071,1.3074754,1.9966011,31.579136
822,6,a,6.4776764,1.8040617,2.1543653,2.3439226,38.274975
822,7,script,15.66234,3.8942087,5.2330775,5.5641356,80.329765
822,8,that,10.110621,2.54336,2.9795098,3.4178839,57.84529
822,9,assumes,22.608574,4.3476534,7.5451365,7.7842054,91.40735
822,10,you,8.312559,2.0854225,1.6307936,2.5785682,50.439888
822,11,aren't,14.304264,3.1851814,4.0800896,4.680864,74.912834
822,12,very,10.3874655,2.8675563,3.8008785,3.204341,65.29117
822,13,"bright,",12.369346,3.4055529,6.5634947,4.0163193,74.98221
822,14,then,8.630805,2.6488147,3.6248004,3.1582568,48.03709
822,15,Blood,16.122742,3.8826296,5.2350864,5.757321,81.891914
822,16,Work,16.982285,3.8349476,7.882942,5.886764,82.257835
822,17,is,5.1528234,1.928618,2.962268,1.8477507,38.611004
822,18,for,9.344975,2.8088565,14.384323,3.6320288,55.032063
822,19,you.<EOS>,8.650226,2.5069354,10.710487,3.3314717,49.212257
823,0,The,4.4218955,1.1391855,0.9038725,1.5287662,24.028276
823,1,art,16.158699,3.2581687,3.602739,5.6664586,69.33847
823,2,direction,29.050224,4.6863656,7.148217,9.982808,100.112564
823,3,is,4.7489333,1.4534595,1.3484838,1.4884412,31.641401
823,4,often,20.626312,4.3560395,6.1462927,7.1996336,91.58796
823,5,"exquisite,",27.147926,4.812543,9.462445,10.19438,92.94685
823,6,and,7.8737383,2.0043566,2.3185933,2.4909961,46.116257
823,7,the,10.419993,2.421636,2.9253926,3.2058363,55.44971
823,8,anthropomorphic,36.071198,5.1059,10.613219,13.218104,101.357056
823,9,animal,16.18087,4.1825747,5.9207506,5.539527,89.544014
823,10,characters,20.985647,4.8383355,8.459516,7.2018633,99.20807
823,11,are,7.711841,1.8916762,2.961483,2.3467681,43.17735
823,12,beautifully,20.429937,4.579311,6.609306,6.9631605,96.20956
823,13,realized,23.056448,4.751494,8.702606,7.6152544,99.874466
823,14,through,18.869541,3.7767944,5.688605,6.1338606,84.867714
823,15,clever,16.373987,4.019798,5.5132227,5.672974,83.20523
823,16,makeup,23.781364,4.775577,9.761445,8.666565,91.241806
823,17,"design,",18.323193,4.22845,11.1579895,6.24564,85.11317
823,18,leaving,18.12046,4.201595,6.6694946,6.385324,84.92296
823,19,one,12.564359,3.104989,4.933914,4.2879786,63.87178
823,20,to,6.5414,2.0768642,1.8243312,1.9008629,48.98747
823,21,hope,13.834258,3.9017944,7.147354,4.3781605,86.82309
823,22,that,5.644339,1.7463629,2.4465098,1.6388288,40.134914
823,23,the,5.664767,1.7113528,2.075252,1.7173383,39.467594
823,24,eventual,20.543303,4.2933526,6.146019,6.944386,90.13656
823,25,DVD,15.045459,3.2742152,5.386488,5.534593,67.627945
823,26,release,18.30333,3.3804803,3.7277079,6.0348587,76.92661
823,27,will,7.2110066,2.2502837,1.6939002,2.2737646,50.436543
823,28,offer,15.885867,3.7438993,4.4844837,5.420126,79.1133
823,29,subtitles,20.164366,4.272264,6.1250377,6.563658,92.78422
823,30,and,3.3652318,1.1351078,1.2250215,0.89650214,26.531557
823,31,the,5.6706777,1.8813233,2.119419,1.7132998,42.46292
823,32,original,18.404085,3.9113412,5.625241,6.25157,84.64658
823,33,Italian-language,32.816757,4.9033117,21.181166,12.196494,93.850464
823,34,soundtrack.<EOS>,17.701797,3.930986,29.092384,6.256054,79.54051
824,0,Margaret,22.641161,3.7719083,4.1963115,8.433469,78.093994
824,1,Tyndal,29.461662,4.6897545,7.932214,11.259779,90.484024
824,2,Winthrop,37.520508,4.849943,9.536891,14.367252,93.938644
824,3,(February,14.253823,2.4943163,3.0611122,4.8773594,56.639202
824,4,"23,",8.619178,1.8276186,2.2883925,3.2787292,38.045033
824,5,1880,14.714356,2.9161,5.8094025,5.651711,57.880207
824,6,-,0.0,0.07520086,0.0,0.0,1.3421063
824,7,July,12.172851,2.60437,4.3142295,4.154023,52.616272
824,8,"7,",6.073194,1.291847,2.6334205,2.4041615,25.391674
824,9,1970),14.32502,3.6235332,6.855116,5.551468,66.23325
824,10,was,12.039738,2.9085422,3.8720703,3.7512853,67.69694
824,11,the,7.322005,1.6277297,2.2254686,2.2825334,39.377575
824,12,maternal,30.44542,4.415261,6.234943,10.639956,93.790955
824,13,grandmother,26.214672,4.6400046,9.511326,8.385326,100.56706
824,14,of,4.397281,1.1423135,2.1884358,1.3522702,26.128885
824,15,U.S.,13.146962,3.084613,5.3393145,4.8532944,61.672676
824,16,111Senator,24.118305,4.160838,9.321686,9.819328,76.03721
