sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
816,4,"(1957),",18.642437,4.0909815,8.047406,6.8766866,82.43157
816,5,King,14.967045,3.6792204,5.812036,4.82023,79.3269
816,6,Creole,22.441816,4.735462,8.824598,8.054168,92.78591
816,7,"(1958),",16.597033,3.5191574,8.478118,5.6025653,76.0704
816,8,and,6.428164,1.5112,1.083274,1.6218028,42.370304
816,9,Flaming,20.683529,4.4399285,6.001173,6.8778577,93.44792
816,10,Star,14.027286,3.4929547,5.5162783,4.103922,81.45872
816,11,-1960,18.718676,4.0065174,9.170891,7.4810834,74.313576
816,12,are,6.090847,1.6034528,0.9413335,1.7598133,38.119278
816,13,widely,18.96746,3.6402194,5.575772,5.804128,87.91219
816,14,regarded,23.145391,4.4367094,6.0310073,6.988604,100.012634
816,15,as,6.108033,1.7384025,1.6204764,1.8055412,41.805435
816,16,his,9.19605,2.3434732,3.2640836,2.9718404,53.140614
816,17,best,12.3945675,3.415011,6.9510913,3.915354,75.24346
816,18,among,15.225215,3.5060592,9.690065,4.9371767,76.96728
816,19,film,13.68785,3.882738,11.446662,4.9368634,78.79433
816,20,critics.<EOS>,13.8106575,3.7214582,21.303957,4.7216096,75.375084
817,0,With,7.551506,2.0918872,1.6241165,2.9080353,42.779743
817,1,his,14.271679,3.2421572,4.670028,5.0602093,69.796844
817,2,interest,23.173615,4.00124,6.38654,8.065662,88.19925
817,3,in,2.8008115,1.0511295,0.42321524,0.65538055,26.195774
817,4,race,17.084772,4.3784466,5.6485686,5.9077826,90.731064
817,5,"cars,",14.279498,3.6853642,5.3763466,4.5699563,82.10533
817,6,he,4.2234,1.5678283,1.4102949,1.2497553,35.78705
817,7,formed,18.45128,3.7890391,4.7519026,6.0385246,83.64021
817,8,a,4.526028,1.345372,1.1080645,1.2915204,32.70996
817,9,second,16.934513,3.641274,5.1014214,5.4376884,80.812645
817,10,"company,",16.14848,3.6256952,6.0662737,5.044504,81.917244
817,11,the,6.7955284,1.7901682,2.1514313,1.9565,44.784866
817,12,Henry,20.302837,4.089347,5.7928762,6.5468106,91.22437
817,13,Ford,14.666052,4.0221143,11.938394,5.136972,83.441444
817,14,Company.<EOS>,19.26313,4.0702105,21.961676,7.404536,80.00379
818,0,Exactly,18.708094,3.8112805,3.3721411,7.3051496,73.82827
818,1,what,16.006983,3.7519076,4.449728,5.0973935,85.482895
818,2,you'd,17.263342,3.8113859,4.664713,5.394959,90.555626
818,3,expect,19.833874,3.275982,4.9478507,6.8577724,74.393196
818,4,from,11.063767,2.561276,3.8085842,3.7391198,55.553017
818,5,a,6.674514,1.8449868,2.11644,2.1256385,41.45887
818,6,guy,16.354076,3.8277843,4.9967976,5.475258,83.12169
818,7,named,18.753397,4.5781913,11.15522,6.6416855,92.25407
818,8,Kaos.<EOS>,24.135296,5.761793,22.538486,11.087774,92.84607
819,0,John,6.5972204,1.339249,1.5136273,2.0105507,33.498
819,1,Fitzgerald,21.170902,3.786303,5.8600273,7.2770333,83.76104
819,2,Kennedy,11.1819515,3.0053923,3.7368674,3.2758605,72.92517
819,3,(May,5.283472,1.4487349,1.5368884,1.4442905,39.228348
819,4,"29,",6.500181,1.4041014,1.8092855,2.017108,32.724766
819,5,1917,10.125808,1.8323852,3.8038757,3.596275,37.768543
819,6,-,0.0,0.0,0.0,0.0,0.0
819,7,November,13.838577,3.2883756,5.691484,4.3433022,76.57838
819,8,"22,",4.427049,1.2829857,0.79531956,1.1402209,31.280409
819,9,"1963),",10.446232,1.9902701,4.267451,3.651436,42.27022
819,10,often,16.8123,2.7966547,4.7343745,5.3233643,69.313675
819,11,referred,18.802193,3.0429296,5.9928336,5.388222,81.74104
819,12,to,1.965749,0.58091867,0.3797904,0.47871757,18.510832
819,13,as,2.4971213,0.75637245,0.03856737,0.6806527,21.28868
819,14,Jack,9.590856,3.2154117,4.2257023,3.0632813,68.67335
819,15,Kennedy,14.6194,3.2972913,4.9356756,4.509247,76.531136
819,16,or,5.5646367,1.4842744,1.7244319,1.8503498,34.899742
819,17,"JFK,",11.339179,3.2474756,5.078464,3.6988592,72.46534
819,18,was,1.950039,0.788282,0.17262381,0.3563589,19.531612
819,19,the,5.8638873,1.8298564,2.192857,1.5787973,44.11879
819,20,35th,15.372995,4.123546,6.8972983,5.8000197,79.68166
819,21,President,15.639557,3.5565357,10.740181,5.1619983,81.860115
819,22,of,2.7649956,1.0643795,2.0358531,0.67127943,25.010254
819,23,the,3.020556,0.94944316,1.0900764,0.71022666,24.014273
819,24,United,7.079135,2.1749682,6.4032197,1.8847734,50.459286
819,25,States.<EOS>,8.874213,2.693162,14.964246,3.0339472,56.90206
820,0,Gail,20.340471,3.5609708,4.200436,8.042248,72.354126
820,1,Davis,37.062077,4.362472,9.667348,13.657328,91.26736
820,2,(born,19.947962,3.613829,6.403295,7.019733,77.81027
820,3,October,18.446587,3.4774146,5.018383,6.050989,76.81155
820,4,"5,",8.681266,2.138778,2.4701767,2.7502055,49.868744
820,5,1925;,25.462719,4.0588455,8.570381,10.138527,77.16362
820,6,died,12.894157,2.599105,3.4823625,3.9191995,61.58918
820,7,March,13.56798,2.6244178,4.145298,3.8815346,65.7904
820,8,"15,",8.274941,2.496613,4.099233,2.4148548,56.115982
820,9,1997),21.647026,4.430117,8.667329,7.8948874,88.73133
820,10,was,12.372948,3.1522045,5.9468317,3.6957934,74.6449
820,11,an,7.083708,1.958392,4.2133374,2.0049264,47.778526
820,12,American,24.143822,4.4277835,16.612677,8.070275,94.839966
820,13,actress.<EOS>,15.42511,3.665455,25.27893,5.5289035,74.458115
821,0,At,1.1982255,0.57304174,0.0,0.4829154,10.248307
821,1,the,10.3106985,2.823664,3.0975225,3.7494287,60.50868
821,2,age,9.867503,2.7149005,2.7009265,3.2070878,64.829216
821,3,of,6.910345,2.0187614,2.160084,2.2030728,47.229797
821,4,"21,",9.321389,2.7804003,3.0779183,3.1507819,62.826206
821,5,she,6.7369585,1.7151676,1.9595695,2.0365853,39.789158
821,6,married,17.087637,3.5860386,6.3467436,5.621989,78.12011
821,7,William,17.248842,4.2498083,9.285541,6.3841887,84.57311
821,8,Hutchinson.<EOS>,26.183256,4.9018273,22.029705,10.258691,93.208916
822,0,If,0.5078557,0.29643726,0.0,0.19491658,6.0953555
822,1,you,13.819813,2.7396834,3.1509838,4.776758,65.13085
822,2,enjoy,20.095167,3.493875,5.3217463,6.6448956,80.09508
822,3,being,16.478323,2.9284856,4.669955,5.372591,71.46324
822,4,rewarded,17.893923,4.2051535,4.8921003,5.623597,94.49067
822,5,by,5.666353,1.3920705,1.742645,1.7224654,35.173527
822,6,a,6.126886,1.7628292,2.2259629,1.936401,38.793373
822,7,script,15.334148,3.6613607,4.8595915,4.8527374,83.02972
822,8,that,9.356693,2.3598237,2.514693,2.7451463,58.5064
822,9,assumes,20.68549,4.1465116,7.2815003,6.7892003,90.190445
822,10,you,9.831608,2.3463905,1.9930993,2.9251277,58.38742
822,11,aren't,12.87786,3.2276955,3.9556472,3.7039692,78.149536
822,12,very,11.040873,2.9144044,4.320018,3.186936,70.52785
822,13,"bright,",12.063303,3.5048892,4.8244014,3.7049398,78.511345
822,14,then,8.798937,2.2794874,3.29839,2.9055293,50.387627
822,15,Blood,15.645319,3.797214,5.2732873,4.945055,85.78958
822,16,Work,16.095621,3.9790974,7.2009473,5.3189917,83.99796
822,17,is,4.9092517,1.6712879,3.7724364,1.5127399,35.183636
822,18,for,11.857033,2.7788725,15.367833,4.001733,58.409832
822,19,you.<EOS>,9.233196,2.4347148,11.006237,3.148589,51.764732
823,0,The,2.1720695,0.7081267,0.30306727,0.6201924,17.096203
823,1,art,15.826747,3.1911712,3.4249203,5.7461934,68.64712
823,2,direction,29.655169,4.459372,8.429859,10.353602,96.32836
823,3,is,5.083209,1.2692229,0.85795337,1.2974088,34.35881
823,4,often,17.443802,4.164957,4.9910374,5.5502014,93.18611
823,5,"exquisite,",26.291262,4.4746137,7.799286,9.251568,92.28451
823,6,and,7.6528244,2.0177186,2.2674675,2.1455808,50.823788
823,7,the,8.76042,2.2249055,2.096752,2.4566035,55.377014
823,8,anthropomorphic,32.33487,5.001994,9.2787695,11.492071,100.78527
823,9,animal,14.518897,3.8299737,5.2083445,4.5262938,85.76252
823,10,characters,18.958078,4.7817383,7.784948,6.3056617,99.06985
823,11,are,7.9614716,2.0411522,1.9511195,2.4492607,47.609573
823,12,beautifully,21.79817,4.6662045,7.0364876,7.065938,99.95758
823,13,realized,21.883078,4.7510467,7.554831,7.1223397,99.69318
823,14,through,16.701889,3.9057646,5.449463,5.3864565,88.07461
823,15,clever,16.223368,4.1129675,5.861999,5.569589,85.26493
823,16,makeup,20.901506,4.695415,8.934611,7.543208,92.24089
823,17,"design,",17.5248,4.2813654,8.99425,6.2994304,85.52739
823,18,leaving,16.423592,3.8673275,4.6567974,5.8189597,80.49277
823,19,one,12.461891,3.0434487,3.5401576,4.0400143,72.693016
823,20,to,8.71824,1.9818898,2.7310722,2.6514022,49.122395
823,21,hope,14.514987,3.8117595,5.2119937,4.690747,84.37305
823,22,that,8.86691,2.2615683,2.8728213,2.4871023,57.208904
823,23,the,6.3642044,1.5971562,2.0211189,1.8818381,37.7031
823,24,eventual,17.869644,4.49281,6.312229,6.2905703,90.420685
823,25,DVD,12.55311,3.4033296,4.4997973,4.1649294,75.07921
823,26,release,15.832615,3.6804268,4.3782516,4.866553,86.26754
823,27,will,7.995704,2.0858426,2.281759,2.2420874,50.966915
823,28,offer,16.487576,3.8264906,5.265889,5.298251,84.28209
823,29,subtitles,17.732857,4.1879873,5.664078,5.6380115,92.603195
823,30,and,3.8507667,0.9227514,0.73890716,1.0059048,26.378761
823,31,the,6.87459,1.7407933,2.1771119,1.8784924,45.251915
823,32,original,17.715128,4.289137,7.103046,5.7954397,92.04783
823,33,Italian-language,31.565971,4.9757137,16.976225,11.253695,98.51824
823,34,soundtrack.<EOS>,16.037231,4.160424,26.5854,6.0967216,80.97899
824,0,Margaret,23.605513,3.4377356,4.809898,8.471548,76.60129
824,1,Tyndal,30.491182,4.8946114,8.796474,11.894313,92.015526
824,2,Winthrop,33.50438,4.858863,9.233192,12.5550165,95.483185
824,3,(February,14.952805,2.5406215,4.559701,4.969002,58.415916
824,4,"23,",7.8917217,1.8453785,2.4050338,2.7620046,37.232513
824,5,1880,13.79911,2.923349,4.825593,5.2419424,55.97229
824,6,-,0.0,0.0,0.0,0.0,0.0
824,7,July,10.624913,2.5479555,3.705835,3.477641,58.41961
824,8,"7,",5.3859344,1.0716355,1.6139234,1.963123,23.982555
824,9,1970),14.5961075,3.3692353,6.611975,5.2332745,67.31835
824,10,was,11.502127,2.9128366,4.0537,3.4832754,69.67196
824,11,the,6.492109,1.4819219,2.4262526,1.890875,38.06039
824,12,maternal,31.603886,4.616469,9.129188,10.974715,95.23815
824,13,grandmother,29.897524,4.535981,9.89423,9.726962,99.17841
824,14,of,3.7837074,0.981587,1.438962,1.0463765,24.6295
824,15,U.S.,14.164783,3.0577939,4.6707673,4.9040465,62.853325
824,16,111Senator,26.370474,4.3152475,9.894047,10.364392,78.87914
